id,name,category,n_dlcs,n_expansions,year,follows,in_franchise,genres,companies,platforms,user_score,user_rating,n_user_reviews
9627,Gnomoria,main_game,0,0,2016,11,False,"Simulator, Strategy, Turn-based strategy (TBS), Indie",Robotronic Games,"Linux, PC (Microsoft Windows), Mac",86.27906976744191,great,15
9235,LSD: Dream Emulator,main_game,0,0,1998,8,False,"Simulator, Adventure, Indie","Asmik Ace Entertainment, OutSide Directors Company","PlayStation, PlayStation 3, PlayStation Portable",70.0603755105326,good,15
9178,Pneuma: Breath of Life,main_game,0,0,2015,5,False,"Puzzle, Adventure, Indie","Deco Digital, Bevel Studios","PC (Microsoft Windows), PlayStation 4, Xbox One",69.7224289036981,good,15
9002,Redneck Rampage,main_game,0,1,1997,3,False,"Shooter, Role-playing (RPG), Adventure","Xatrix Entertainment, Interplay Productions, Logicware","PC (Microsoft Windows), PC DOS, Mac",61.1964070740724,good,15
8816,Screencheat,main_game,0,0,2014,2,False,"Shooter, Indie",Samurai Punk,"Linux, PC (Microsoft Windows), Mac, PlayStation 4, Xbox One",62.98213568500579,good,15
8796,Tales of Maj'Eyal,main_game,3,0,2012,5,False,"Role-playing (RPG), Tactical, Adventure, Indie",Netcore Games,"Linux, PC (Microsoft Windows), Mac",70.2188962817979,good,15
8697,Shadowgate,main_game,0,0,1987,5,False,"Point-and-click, Puzzle, Adventure, Indie","Mindscape, Kotobuki Systems, Kemco, ICOM Simulations","PC (Microsoft Windows), PC DOS, Mac, Amiga, Nintendo Entertainment System (NES), Wii U, Atari ST/STE, Apple IIGS",83.7763324327293,great,15
8588,Pokémon Trozei!,main_game,0,0,2005,2,True,"Puzzle, Strategy","Nintendo, Genius Sonority",Nintendo DS,70.1070943746812,good,15
8587,Uplink,main_game,0,0,2001,10,False,"Strategy, Indie","Introversion Software, Ambrosia Software","Linux, PC (Microsoft Windows), Mac, Android, iOS",79.54887392061819,great,15
8582,Bad Rats,main_game,0,0,2009,2,False,"Platform, Puzzle, Indie","Invent4 Entertainment, Strategy First",PC (Microsoft Windows),34.4401271910444,mediocre,15
8426,Cognition: An Erica Reed Thriller,main_game,0,0,2013,5,False,"Point-and-click, Adventure, Indie","Phoenix Online Studios, Phoenix Online Publishing","PC (Microsoft Windows), Mac, iOS",79.5848085421356,great,15
8332,Rollcage,main_game,0,0,1999,2,False,Racing,"Attention To Detail, Psygnosis","PC (Microsoft Windows), PlayStation",76.8645130717393,great,15
8321,Feeding Frenzy 2: Shipwreck Showdown,main_game,0,0,2006,6,False,Arcade,"Sprout Games, PopCap Games","PC (Microsoft Windows), PlayStation 3, Xbox 360, Xbox One",70.2051562052298,good,15
8319,Gunman Chronicles,main_game,0,0,2000,9,False,Shooter,"Rewolf Software, Sierra Entertainment",PC (Microsoft Windows),75.5198048125711,great,15
8083,The Smurfs,main_game,0,0,1994,4,True,Platform,"Infogrames, Bit Managers","PC (Microsoft Windows), Nintendo Entertainment System (NES), Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Game Boy, Sega Game Gear, Sega Master System, Sega CD",65.4022823896385,good,15
8067,TaleSpin,main_game,0,0,1991,2,True,Shooter,Capcom,Nintendo Entertainment System (NES),77.1322892320907,great,15
8032,Tom and Jerry in House Trap,main_game,0,0,2000,4,True,Hack and slash/Beat 'em up,"Ubisoft Entertainment, NewKidCo, Success Corporation, Warthog Games","PlayStation, Game Boy Color",84.73621933187349,great,15
7813,Patapon 2,main_game,0,0,2008,4,False,"Music, Puzzle, Real Time Strategy (RTS), Strategy","Pyramid, SCE Japan Studio, Sony Computer Entertainment, Inc. (SCEI)",PlayStation Portable,70.2355958742524,good,15
7727,Linger In Shadows,main_game,0,0,2008,0,False,"Puzzle, Indie, Arcade","Plastic, Sony Computer Entertainment, Inc. (SCEI)",PlayStation 3,63.1507571504017,good,15
7710,State of Decay: Year-One Survival Edition,main_game,0,0,2015,12,False,"Shooter, Role-playing (RPG), Simulator, Strategy, Adventure","Undead Labs, Microsoft Studios","PC (Microsoft Windows), Xbox One",69.06963322927561,good,15
7650,The Last Express,main_game,0,0,1997,13,False,"Puzzle, Adventure","Smoking Car Productions, Broderbund","PC (Microsoft Windows), PC DOS, Mac",89.932070496495,great,15
7645,The Sims 3: Supernatural,expansion,0,0,2012,10,True,"Role-playing (RPG), Simulator, Strategy, Adventure","Electronic Arts, Maxis","PC (Microsoft Windows), Mac",79.4870833479525,great,15
7434,Hay Day,main_game,0,0,2012,7,False,"Simulator, Adventure",Supercell,"Android, iOS",70.0770116205544,good,15
7275,Atelier Rorona: The Alchemist of Arland,main_game,0,0,2009,4,True,Role-playing (RPG),"NIS America, NIS Europe, Gust",PlayStation 3,88.76491313598359,great,15
7232,Velvet Assassin,main_game,0,0,2009,6,False,Shooter,"SouthPeak Interactive, Gamecock Media Group, Replay Studios, Ubisoft Entertainment","PC (Microsoft Windows), Xbox 360, Mac",42.5978263742556,mediocre,15
7189,Sonic's Ultimate Genesis Collection,bundle,0,0,2009,3,True,"Platform, Arcade","Sega, Backbone Entertainment","PlayStation 3, Xbox 360",85.7410757655386,great,15
6940,The Club,main_game,0,0,2008,6,False,Shooter,"Sega, Bizarre Creations","PC (Microsoft Windows), PlayStation 3, Xbox 360",50.8600337268128,good,15
6929,Splatterhouse,main_game,0,0,1988,0,False,"Hack and slash/Beat 'em up, Arcade","Ving Co., Ltd., Namco, Namco","Wii, PC (Microsoft Windows), Arcade, TurboGrafx-16/PC Engine, FM Towns",66.1586948693799,good,15
6902,Theatrhythm: Final Fantasy,main_game,0,0,2012,7,False,"Music, Role-playing (RPG)","indieszero Co., Ltd., Square Enix","Nintendo 3DS, iOS",79.8479544999681,great,15
6856,Rygar,main_game,0,0,1986,2,False,"Platform, Arcade","Tecmo Co., Ltd., Tecmo Co., Ltd., U.S. Gold, Atari Corporation, Salio, Inc., Tecmo","Wii, Commodore C64/128, Nintendo Entertainment System (NES), Amstrad CPC, ZX Spectrum, PlayStation 4, Arcade, Atari Lynx, Sega Master System",79.8535705801946,great,15
6852,Renegade,port,0,0,1987,0,True,"Fighting, Hack and slash/Beat 'em up, Adventure, Arcade","Technos Japan, Imagine Software, HAMSTER Corporation, Sega Enterprises, Arc System Works, Technos Japan, Taito","Wii, PC DOS, Commodore C64/128, Amiga, Nintendo Entertainment System (NES), Amstrad CPC, ZX Spectrum, Nintendo 3DS, Wii U, Atari ST/STE, Sega Master System, Apple II",60.3821871858456,good,15
6841,Raiden,main_game,0,0,1990,8,False,"Shooter, Arcade","Seibu Kaihatsu, Tecmo, Hudson Soft, A.I Company, Atari Corporation, Imagitec Design, BlueSky Software, Telegames, Mumin Corporation, NEC Technologies, KID Corp., Success Corporation, Bignet, Micronet, Tec Toy Indústria de Brinquedos, Micronet, Toei Animation, Electro Brain, NEC Technologies","PC (Microsoft Windows), PlayStation 3, PC DOS, Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Arcade, Super Famicom, Atari Lynx, Atari Jaguar, TurboGrafx-16/PC Engine, FM Towns, Turbografx-16/PC Engine CD",79.33244093988901,great,15
6824,Pit Fighter,main_game,0,0,1990,0,True,"Fighting, Hack and slash/Beat 'em up, Arcade","Atari Games Corporation, Tengen, Domark Software, THQ, Teque London, Oxford Mobius, Sterling Silver Software, Atari Games Corporation","PC DOS, Commodore C64/128, Amiga, Super Nintendo Entertainment System (SNES), Amstrad CPC, ZX Spectrum, Sega Mega Drive/Genesis, Game Boy, Arcade, Atari Lynx, Atari ST/STE, Sega Master System",49.9996053254229,mediocre,15
6773,Aero Fighters 2,main_game,0,0,1994,4,False,Shooter,Video System,"Arcade, Neo Geo MVS, Neo Geo AES, Nintendo Switch, Neo Geo CD",72.7198664128581,good,15
6697,Yu-Gi-Oh! The Sacred Cards,main_game,0,0,2002,2,True,"Role-playing (RPG), Strategy",Konami,Game Boy Advance,60.339639665216,good,15
6517,JoJo's Bizarre Adventure: All Star Battle,main_game,0,0,2013,9,True,"Fighting, Arcade","CyberConnect2, Bandai Namco Entertainment",PlayStation 3,85.11843354755611,great,15
6404,Contagion,main_game,0,0,2013,7,False,"Shooter, Adventure, Indie",Monochrome LLC,PC (Microsoft Windows),57.2007077337609,good,15
6201,TOCA Race Driver 2,main_game,0,0,2004,8,False,"Racing, Sport","Codemasters, Codemasters Southam, Sumo Digital","PC (Microsoft Windows), PlayStation 2, Xbox, PlayStation Portable",71.4009460641227,good,15
6112,H.E.R.O.,main_game,0,0,1984,2,False,"Platform, Adventure, Arcade","Activision, Activision, SEGA of Japan","Commodore C64/128, ZX Spectrum, MSX, Atari 2600, Atari 8-bit, Atari 5200, ColecoVision, Apple II, SG-1000",79.7777836562028,great,15
5863,The House of the Dead III,main_game,0,0,2002,4,True,Shooter,"Sega, WOW Entertainment, SEGA AM1","PC (Microsoft Windows), PlayStation 3, Xbox, Arcade",65.4914203087604,good,15
5821,Eragon,main_game,0,0,2006,2,True,"Hack and slash/Beat 'em up, Adventure","Vivendi Universal Games, Amaze Entertainment, Stormfront Studios","PC (Microsoft Windows), PlayStation 2, Xbox, Xbox 360, Nintendo DS, Game Boy Advance, PlayStation Portable",52.8985129306284,good,15
5679,Theatrhythm Final Fantasy: Curtain Call,main_game,0,0,2014,8,False,"Music, Role-playing (RPG)","indieszero Co., Ltd., Square Enix",Nintendo 3DS,80.2273114019388,great,15
5615,Sacred 3,main_game,3,0,2014,9,False,"Role-playing (RPG), Arcade","Keen Games, Deep Silver","PC (Microsoft Windows), PlayStation 3, Xbox 360, PlayStation Vita",58.8200259891522,good,15
5297,WWE 2K14,main_game,0,0,2013,9,True,"Fighting, Sport","2K Sports, YUKE'S Co., Ltd., Visual Concepts","PlayStation 3, Xbox 360",76.62481993364361,great,15
5233,Top Spin 4,main_game,0,0,2011,3,False,"Simulator, Sport, Strategy","2K Sports, 2K Czech","Wii, PlayStation 3, Xbox 360",89.29256338383061,great,15
5045,King's Bounty: Crossworlds,main_game,0,0,2010,3,False,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)",Katauri Interactive,"Linux, PC (Microsoft Windows)",57.5393296885236,good,15
4929,Impossible Mission,main_game,0,0,1984,2,False,"Platform, Adventure","Epyx, Atari Corporation, Epyx, U.S. Gold, Comptiq","Wii, Commodore C64/128, Amstrad CPC, ZX Spectrum, PlayStation Portable, Atari 7800, Sega Master System, BBC Microcomputer System, Apple II, Sharp X1, PC-8801, Nintendo Switch, Acorn Electron",78.3885217426964,great,15
4919,The House of the Dead: Overkill,main_game,0,0,2009,9,True,Shooter,"Sega, Headstrong Games",Wii,71.878870257369,good,15
4618,Pooyan,main_game,0,0,1982,2,False,"Shooter, Puzzle, Arcade","Datasoft, Inc., Hudson Soft, Stern Electronics, Konami, Konami","Commodore C64/128, Nintendo Entertainment System (NES), MSX, Arcade, Atari 2600, Atari 8-bit, Apple II, TRS-80 Color Computer",69.636200090062,good,15
4610,City Connection,main_game,0,0,1985,2,False,"Platform, Racing, Adventure","Jaleco, Hect Co. Ltd.","Wii, ZX Spectrum, MSX, Nintendo 3DS, Wii U, Arcade, Family Computer",60.0211644964441,good,15
4593,The Legend of Kage,main_game,0,0,1985,2,False,"Puzzle, Strategy, Hack and slash/Beat 'em up, Arcade","Taito, Imagine Software, HAMSTER Corporation, DahJee, Taito","Commodore C64/128, Amstrad CPC, ZX Spectrum, MSX, PlayStation 4, Arcade, SG-1000",60.3501052710137,good,15
4591,Yoshi's New Island,main_game,0,0,2014,4,True,"Platform, Adventure","Nintendo, Arzest",Nintendo 3DS,59.7740008148222,good,15
4558,PokéPark Wii: Pikachu's Adventure,main_game,0,0,2009,2,True,Adventure,"The Pokémon Company, Creatures Inc., Nintendo","Wii, Wii U",69.9577680426562,good,15
4523,Home Alone,main_game,0,0,1991,3,True,"Platform, Adventure","SEGA of America, SEGA of America, Imagineering Inc., Imagineering Inc., THQ, Bethesda Softworks","PC DOS, Amiga, Nintendo Entertainment System (NES), Super Nintendo Entertainment System (SNES), Sega Mega Drive/Genesis, Game Boy, Sega Game Gear, Sega Master System",54.9688993100625,good,15
4477,Eternal Champions,main_game,0,0,1993,1,False,"Fighting, Simulator, Sport",Sega,"Linux, Wii, Sega Mega Drive/Genesis",67.6444914775501,good,15
4309,Gex,main_game,0,0,1994,5,False,"Platform, Adventure","Crystal Dynamics, Beam Software, BMG Interactive, Eidos Interactive, Crystal Dynamics, Square Enix, Sony Computer Entertainment, Inc. (SCEI)","PC (Microsoft Windows), PlayStation, Sega Saturn, PlayStation Portable, 3DO Interactive Multiplayer",65.4149299476947,good,15
4236,Worms Blast,main_game,0,0,2002,5,True,"Puzzle, Strategy, Arcade","Feral Interactive, Ubisoft, Team17, Team17, Zed Two, Akella","PC (Microsoft Windows), PlayStation 2, Mac, Nintendo GameCube, Game Boy Advance, Web browser",64.3067782761007,good,15
4005,MediEvil: Resurrection,main_game,0,0,2005,7,False,"Platform, Adventure","Sony Computer Entertainment Europe, SCE Cambridge Studio",PlayStation Portable,68.1284787254304,good,15
3760,Star Wars: The Clone Wars,main_game,0,0,2002,7,True,Shooter,"LucasArts, Pandemic Studios","PlayStation 2, Xbox, Nintendo GameCube",60.70353206737401,good,15
3646,WWF WrestleMania 2000,main_game,0,0,1999,3,True,"Fighting, Sport","Asmik Ace Entertainment, AKI Corporation, Natsume, THQ","Nintendo 64, Game Boy Color",69.6142192669093,good,15
3645,WWF War Zone,main_game,0,0,1998,3,True,"Fighting, Sport","Acclaim Entertainment, Acclaim Studios Salt Lake City, Probe Entertainment","Nintendo 64, PlayStation, Game Boy",66.3981570759876,good,15
3586,Ready 2 Rumble Boxing,main_game,0,0,1999,3,False,"Fighting, Sport",Midway,"Nintendo 64, PlayStation, Game Boy Color, Dreamcast",51.3953169994712,good,15
3322,Project Gotham Racing 3,main_game,0,0,2005,5,False,Racing,"Microsoft Game Studios, Bizarre Creations",Xbox 360,88.5959702283992,great,15
3144,Neverwinter Nights 2: Storm of Zehir,expansion,0,0,2008,7,True,Role-playing (RPG),"Atari, Obsidian Entertainment, Infogrames Entertainment",PC (Microsoft Windows),76.0952858361932,great,15
3115,Godus,main_game,0,0,2014,7,False,"Point-and-click, Racing, Real Time Strategy (RTS), Simulator, Strategy, Indie",22Cans,"PC (Microsoft Windows), Mac, Android, iOS",63.2756613454411,good,15
3050,Capsized,main_game,0,0,2011,4,False,"Platform, Indie",Alientrap Games Inc,"Linux, PC (Microsoft Windows), Mac",70.0041694192217,good,15
3024,Pinball Dreams,main_game,0,0,1992,2,False,Pinball,"21st Century Entertainment, Digital Illusions","PC DOS, Mac, Amiga, Super Nintendo Entertainment System (SNES), Game Boy Advance, Sega Game Gear, iOS",83.4833347415074,great,15
2908,Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectoral,main_game,0,0,1989,5,False,"Point-and-click, Adventure",Sierra On-Line,"PC DOS, Amiga, Atari ST/STE",70.1935735186541,good,15
2772,Spongebob Squarepants: Creature From the Krusty Krab,main_game,0,0,2005,4,True,"Platform, Racing, Adventure","THQ, Blitz Games, WayForward Technologies Inc., Nick Games","Wii, PlayStation 2, Nintendo DS, Nintendo GameCube, Game Boy Advance",65.1723171431731,good,15
2736,Dig Dug II: Trouble in Paradise,main_game,0,0,1985,4,False,"Puzzle, Strategy","Namco, Bandai, Bandai Namco Games","Wii, Nintendo Entertainment System (NES), Wii U, Family Computer Disk System, Arcade",67.8765869948729,good,15
2697,Rocksmith,main_game,0,0,2011,9,False,"Music, Simulator","Ubisoft Entertainment, Ubisoft San Francisco","PC (Microsoft Windows), PlayStation 3, Xbox 360",81.6294383336605,great,15
2678,Band Hero,main_game,0,0,2009,4,False,Music,"Activision, Neversoft Entertainment, Vicarious Visions, Budcat Creations","Wii, PlayStation 2, PlayStation 3, Xbox 360, Nintendo DS",69.3963537278496,good,15
2677,Guitar Hero Smash Hits,main_game,0,0,2009,3,False,Music,"Activision, Beenox","Wii, PlayStation 2, PlayStation 3, Xbox 360",63.59689247818839,good,15
2652,Destroy All Humans! 2,main_game,0,0,2006,8,False,Adventure,"THQ, Pandemic Studios","PlayStation 2, Xbox, PlayStation 4",72.1463550998942,good,15
2637,de Blob,main_game,0,0,2008,4,False,"Platform, Puzzle, Adventure, Indie","THQ, Blue Tongue Entertainment, BlitWorks, Universomo, THQ Wireless, BlitWorks, THQ Nordic","Wii, PC (Microsoft Windows), iOS, PlayStation 4, Xbox One, Nintendo Switch",66.5444276275464,good,15
2614,Constructor,main_game,0,0,1997,8,False,"Simulator, Strategy","Acclaim Entertainment, System 3 Software","PlayStation, PC DOS",78.70430845898281,great,15
2583,Dragon Ball Z: Battle of Z,main_game,0,0,2014,3,True,Fighting,"Artdink, Bandai Namco Entertainment","PlayStation 3, Xbox 360, PlayStation Vita",59.7032768995334,good,15
2576,Dragon Ball Z: Supersonic Warriors,main_game,0,0,2004,2,True,Fighting,"Arc System Works, Bandai, Atari, Banpresto",Game Boy Advance,57.6678149743698,good,15
2446,Commander Keen - Aliens Ate My Baby Sitter!,main_game,0,0,1991,5,False,Platform,"id Software, FormGen",PC DOS,79.888614240869,great,15
2203,The 11th Hour,main_game,0,0,1995,5,False,"Point-and-click, Puzzle, Adventure","Virgin Interactive Entertainment (Europe) Ltd., Night Dive Studios, Trilobyte","PC DOS, Mac",77.3665727241419,great,15
2188,Magic 2014 — Duels of the Planeswalkers,main_game,0,0,2013,5,True,"Strategy, Turn-based strategy (TBS), Tactical","Wizards of the Coast LLC, Stainless Games Ltd.","PC (Microsoft Windows), PlayStation 3, Xbox 360, Android, iOS",71.38618065687331,good,15
1997,AquaNox,main_game,0,0,2001,3,False,"Shooter, Simulator",THQ Nordic,PC (Microsoft Windows),65.9849916178227,good,15
1712,"WarioWare, Inc.: Mega Party Games!",remake,0,0,2003,2,True,"Puzzle, Arcade","Nintendo, Nintendo R&D1",Nintendo GameCube,80.3549266490796,great,15
1599,Gran Turismo 5 Prologue,main_game,0,0,2007,3,True,"Racing, Simulator","Polyphony Digital, Sony Computer Entertainment, Inc. (SCEI)",PlayStation 3,64.4201272541415,good,15
1467,Sin and Punishment,main_game,0,0,2000,4,True,Shooter,"Nintendo, Treasure, Nintendo R&D1","Nintendo 64, Wii, Wii U",79.7780328798159,great,15
1434,Fire Emblem Gaiden,main_game,0,0,1992,5,True,"Role-playing (RPG), Strategy, Turn-based strategy (TBS)","Intelligent Systems Co., Ltd., Nintendo","Wii U, Family Computer",79.6434298410702,great,15
1403,Professor Layton and the Azran Legacy,main_game,0,0,2013,9,False,"Puzzle, Strategy, Adventure","Level-5, Nintendo",Nintendo 3DS,71.5930623239482,good,15
1283,The Legend of Kyrandia 2: The Hand of Fate,main_game,0,0,1993,4,True,"Point-and-click, Adventure",Westwood Studios,"PC DOS, Mac",84.30595531137459,great,15
1256,Robert Ludlum's The Bourne Conspiracy,main_game,0,0,2008,4,True,Shooter,"High Moon Studios, Sierra Entertainment","PlayStation 3, Xbox 360",56.0315659874394,good,15
1228,Xenosaga Episode II: Jenseits von Gut und Böse,main_game,0,0,2004,6,True,Role-playing (RPG),"Monolith Soft, Namco, Sony Computer Entertainment Europe",PlayStation 2,76.1226491345532,great,15
1010,Cities in Motion,main_game,12,0,2011,9,False,"Simulator, Strategy","Paradox Interactive, Colossal Order","Linux, PC (Microsoft Windows), Mac",69.115749830242,good,15
